ch05_rms,ch04_rms,ch03_maxabs,ch06_rms,ch10_rms,ch07_mav,ch15_rms,ch14_rms,ch13_rms,ch08_rms,ch12_rms,ch02_rms,ch09_maxabs,ch05_thresh2-events,ch11_fft-maxpower,ch09_fft-maxpower,ch03_fft-maxpower,ch04_thresh2-events,ch11_maxabs,ch01_maxabs,ch06_thresh2-events,ch07_maxabs,ch00_rms,ch01_mav,ch03_thresh2-events,ch04_thresh3-events,ch07_thresh2-events,ch06_fft-highfreq,ch05_thresh3-events,ch05_fft-highfreq,ch14_thresh2-events,ch02_thresh2-events,ch13_thresh2-events,ch04_fft-highfreq,ch07_fft-highfreq,ch12_thresh2-events,ch10_thresh2-events
0.21580477139801219,0.18972757720762298,0.2255262672931891,0.3451025869418809,0.7508940405229036,0.5202467849492285,0.6650306809668171,0.7240496323027421,0.8442497033461039,0.6281837226570421,1.0,0.4189878425494652,0.6268325262886948,0.2580597575987024,0.8011922379882604,0.6507582420721683,0.2563261541198558,0.23698111466270405,0.8080896736352217,0.4652341955047497,0.35989518048297214,0.4349930589646479,0.5879814007273402,0.5546056678233129,0.32947931501643396,0.17742802407145652,0.449673257487336,-0.07561675938431184,0.19961343009816157,-0.06386111254406718,0.6062147460109817,0.4525711611565024,0.689895876469626,-0.053692550448435926,-0.09433687414291678,0.7825845475636944,0.6469976695454076
0.4415104469727576,0.5418595236649097,0.7371656393043403,0.4489160631889927,0.3659192081742086,0.45395045257068106,0.46383463470955133,0.4286656643965134,0.42633808837749365,0.417903249280747,0.4189878425494652,1.0,0.3390925667596851,0.4133705549048776,0.360802582843142,0.3625486955222733,0.7344120391681992,0.48246473754631614,0.3540608854514912,0.7811963462743152,0.4234318692178338,0.41054090424036555,0.6882762618232894,0.835596697354796,0.631833275258805,0.47793266385258226,0.4169282099200786,-0.05462414435608743,0.4038207656776143,-0.06401770582370657,0.38953021254401327,0.7286861073361259,0.3697773736515594,-0.07203640268519586,-0.05862752171747318,0.3741785076851918,0.33207368841115154
0.18239187061469891,0.14061803002270212,0.17179119154054617,0.3599032501906097,0.8585161895482056,0.6088514054892531,0.46072787638427004,0.4683933472913852,0.5081217162807584,0.8452304717682882,0.6268325262886948,0.3390925667596851,1.0,0.22279991058797358,0.6992108873070865,0.8592232558976165,0.19618232536751207,0.1864585617785358,0.751335823867501,0.39675989535240075,0.3473397586262831,0.5824782272468785,0.4719046433093112,0.45197488599048546,0.25985041241405976,0.13269056338827404,0.49145154499903426,-0.07149584743398513,0.17159150467586845,-0.06191974284750339,0.4104422012334838,0.3644748994047803,0.4391866081055263,-0.043610840558290474,-0.08032687942403566,0.516259645554765,0.6948199821091045
0.7237381508832275,0.6462520142920409,0.4853793452476271,0.6940265128710225,0.1929468796419291,0.6051348114075435,0.3569128773914839,0.3193235953711544,0.300342359901353,0.40747341005093385,0.2580597575987024,0.4133705549048776,0.22279991058797358,1.0,0.1844680192130394,0.2260585280795378,0.5096815917679338,0.8168709341987694,0.18114159821288037,0.27489903479085404,0.8216342745125932,0.5366365938195274,0.3309208958465431,0.372382093642538,0.6724627865585648,0.7512918003382372,0.6523881640319777,0.0232550897997629,0.8747899340788284,0.025997156960397883,0.3550954162835481,0.5564745277669075,0.33405946429787653,0.0206392432884625,0.023393697947654474,0.28228965649062926,0.20222120372731134
0.13793905348112367,0.11582859704172511,0.1600969411074435,0.2748813077187122,0.8537973317505033,0.491070885775434,0.5502502365764101,0.5624694315549258,0.6342178472991161,0.6590383890382568,0.8011922379882604,0.360802582843142,0.6992108873070865,0.1844680192130394,1.0,0.8187029097719255,0.21906859790312733,0.16443130096993427,0.862048344204571,0.41538944000071576,0.2925735473368252,0.4003584532407036,0.5243092478785762,0.5022242493250854,0.26375960123145487,0.10369904915161868,0.39969894899775965,-0.11433330627085907,0.12239821504070758,-0.09570368519638349,0.4876593022381405,0.3956780633427741,0.5399114350127195,-0.07272544225922128,-0.14060506746659576,0.6608818630858615,0.708956909094171
0.18351471893500118,0.14718607159884528,0.17365426608830703,0.35257669383826495,0.8572355780753514,0.6109259221259101,0.5032005140693366,0.5016160065079657,0.5362144667191004,0.8230923064381895,0.6507582420721683,0.3625486955222733,0.8592232558976165,0.2260585280795378,0.8187029097719255,1.0,0.23931156393452105,0.19545281695923544,0.7143673830325826,0.41090911328039403,0.35138115938599834,0.522120453065477,0.5055959425612303,0.4910512099551154,0.27996758564968166,0.13687584710835085,0.4911447886641469,-0.134006347862406,0.16897724070399686,-0.10879827766694755,0.45378469571111424,0.39531038836558013,0.47747629278628956,-0.08233495390856055,-0.16355483037033497,0.5571678337052577,0.7172758043249189
0.5616535953937176,0.7130919774771818,0.856644738763209,0.4937103132283319,0.19748976750677638,0.40734651933770805,0.32338793820314427,0.2873932834634342,0.277355966713912,0.29910422773605083,0.2563261541198558,0.7344120391681992,0.19618232536751207,0.5096815917679338,0.21906859790312733,0.23931156393452105,1.0,0.596724942571771,0.19530140123109788,0.48956096353906964,0.4589673526352381,0.37346021135353946,0.4420412852532074,0.5566365531539264,0.6733984866942468,0.6248949057520291,0.39409262883050294,-0.06933516043236312,0.5215968332026371,-0.07516346755388793,0.2771217778114621,0.5911504479258436,0.24894238621454476,-0.10723279262361235,-0.06485347471563899,0.23418607763559096,0.1734742948511773
0.6644415238953928,0.7324372360429584,0.5789134947588921,0.6030107454818515,0.16829056383726232,0.5156172279672095,0.3245139704841407,0.28326359045467725,0.2673629282313184,0.34389912929600475,0.23698111466270405,0.48246473754631614,0.1864585617785358,0.8168709341987694,0.16443130096993427,0.19545281695923544,0.596724942571771,1.0,0.16125200998485403,0.3069865823115414,0.6924004248701326,0.4531325986342209,0.3422524929759987,0.40152697177030416,0.7768423730376156,0.8702378028672488,0.5565464912041663,0.015771292103056996,0.7771003772132726,0.025323787957496277,0.3193629109816401,0.6098278563164015,0.2993427239582132,0.013144725208513407,0.014134721042928929,0.2563286577108186,0.17243984908266297
0.14305262166458432,0.12234965583971617,0.17121138144031686,0.2778933877599234,0.8708223246268308,0.475698441937891,0.523926231432489,0.5447105652590525,0.6276724750841043,0.6535105691055896,0.8080896736352217,0.3540608854514912,0.751335823867501,0.18114159821288037,0.862048344204571,0.7143673830325826,0.19530140123109788,0.16125200998485403,1.0,0.41716896943222337,0.28370460348492704,0.4226685048501996,0.5096737048642137,0.4785985769441429,0.25286497130285857,0.10880001589073524,0.3875025655495314,-0.07692556913025377,0.12665281554933114,-0.06337698984230672,0.45466967095222044,0.3790552969963503,0.5143794973109234,-0.04571658541298621,-0.09912768783074302,0.6386937694921023,0.6899867399532563
0.30255495211660616,0.344009224050578,0.5142863237755381,0.3544560309112226,0.4266668431967781,0.40695741496838006,0.499607450097729,0.4692668599534069,0.4710612497667374,0.43705302964168014,0.4652341955047497,0.7811963462743152,0.39675989535240075,0.27489903479085404,0.41538944000071576,0.41090911328039403,0.48956096353906964,0.3069865823115414,0.41716896943222337,1.0,0.3226214786046121,0.3811369647867655,0.8165051277086104,0.8972699014109844,0.44401488369502234,0.2921173455974511,0.36091710969916385,-0.058766457371764405,0.26139259100764733,-0.06585897005933393,0.4017373868663754,0.6018107272273343,0.39201172803164674,-0.07843027673298368,-0.06966262969758291,0.39963370984450974,0.3810983126662086
0.6374266127582753,0.5462804828538931,0.42893395540744356,0.7449735312618329,0.31591742170188575,0.7317795326224998,0.43195496669407163,0.4032842857678824,0.38814502279272034,0.5560206153114515,0.35989518048297214,0.4234318692178338,0.3473397586262831,0.8216342745125932,0.2925735473368252,0.35138115938599834,0.4589673526352381,0.6924004248701326,0.28370460348492704,0.3226214786046121,1.0,0.6448585950514628,0.3987477284113519,0.42566191606570164,0.6208037256907661,0.6160240771601311,0.8239639956771562,0.030167637821937404,0.7430146103420674,0.02472738129961284,0.4352735638666316,0.5634719367807219,0.420607980880429,0.016141219480687675,0.03719887060793581,0.3830508908838923,0.33632962910652436
0.5583981759584936,0.4334346870358937,0.3750188580367707,0.78237568704292,0.47430747938646123,0.8993606985426694,0.448283917014487,0.42948980155533173,0.4231183047289073,0.7825583639917805,0.4349930589646479,0.41054090424036555,0.5824782272468785,0.5366365938195274,0.4003584532407036,0.522120453065477,0.37346021135353946,0.4531325986342209,0.4226685048501996,0.3811369647867655,0.6448585950514628,1.0,0.44308776514031173,0.43908778633840234,0.4330925683034959,0.41512775268551655,0.6871824592076297,-0.02009321816403321,0.5200384476920832,-0.025203158456455915,0.3978430675312879,0.4429977354115478,0.38983305242172883,-0.025109356154453217,-0.019405227437369065,0.38270625036111305,0.4202619730567696
0.33083257647462394,0.3394693233771374,0.42212371125677906,0.41721273960671795,0.5261186137446433,0.5116611515090789,0.6829999854201111,0.6251982359354293,0.6068770156369879,0.5403954663157351,0.5879814007273402,0.6882762618232894,0.4719046433093112,0.3309208958465431,0.5243092478785762,0.5055959425612303,0.4420412852532074,0.3422524929759987,0.5096737048642137,0.8165051277086104,0.3987477284113519,0.44308776514031173,1.0,0.8874378957719722,0.4653145919658022,0.30325139660114414,0.45083425655837744,-0.06636677933306878,0.29607838249093743,-0.06643690183443934,0.5443824978762732,0.6260963940601895,0.5217568581776694,-0.07267335128237627,-0.07854503558823624,0.5162015128486803,0.4741624602663478
0.37246116733488777,0.40241112391546735,0.5240500078193636,0.4400943141859649,0.5061963546570383,0.5158687622773689,0.6034331782576026,0.5643479921021367,0.5625604475570894,0.5261976623230048,0.5546056678233129,0.835596697354796,0.45197488599048546,0.372382093642538,0.5022242493250854,0.4910512099551154,0.5566365531539264,0.40152697177030416,0.4785985769441429,0.8972699014109844,0.42566191606570164,0.43908778633840234,0.8874378957719722,1.0,0.5522947180383528,0.3658762666750326,0.46148006104479217,-0.06793526791230217,0.34021075132263456,-0.07421294853306651,0.508921711332111,0.7210525809018294,0.4972085126827993,-0.08346695295143969,-0.07671939299826205,0.4990346216075428,0.4635663131277314
0.545027780129951,0.6244676778560934,0.6543011580939222,0.5256921668052058,0.2643258745567179,0.49994450481901276,0.4002757169799186,0.35308135492345477,0.3373638189245935,0.38900653710801825,0.32947931501643396,0.631833275258805,0.25985041241405976,0.6724627865585648,0.26375960123145487,0.27996758564968166,0.6733984866942468,0.7768423730376156,0.25286497130285857,0.44401488369502234,0.6208037256907661,0.4330925683034959,0.4653145919658022,0.5522947180383528,1.0,0.7166715504723601,0.5319879024148583,0.013856327820365782,0.6264916355933037,0.015362419423718592,0.38417770108357663,0.7886549288972069,0.3684601394113919,0.009472776717645421,0.004716550201789742,0.34841773115261054,0.27182040366359805
0.6896412539437443,0.797519634709092,0.6160108139161931,0.5840582222645447,0.10667356173214163,0.45669499397007407,0.26745783166178094,0.22722833796603595,0.21389951878714278,0.27964890544240334,0.17742802407145652,0.47793266385258226,0.13269056338827404,0.7512918003382372,0.10369904915161868,0.13687584710835085,0.6248949057520291,0.8702378028672488,0.10880001589073524,0.2921173455974511,0.6160240771601311,0.41512775268551655,0.30325139660114414,0.3658762666750326,0.7166715504723601,1.0,0.481507908428886,0.010174229175367673,0.7889250750515545,0.018962243334549024,0.2527750319061067,0.5485155533431422,0.2280032631254155,0.002353267890666554,0.005857239544317262,0.18674926262627603,0.1102643869644151
0.5198305381600875,0.4345249310243874,0.36028777280851754,0.6697510153818808,0.4555450394580747,0.7899639259068395,0.47463458762710276,0.45958628742217406,0.45291756588659404,0.693940862043432,0.449673257487336,0.4169282099200786,0.49145154499903426,0.6523881640319777,0.39969894899775965,0.4911447886641469,0.39409262883050294,0.5565464912041663,0.3875025655495314,0.36091710969916385,0.8239639956771562,0.6871824592076297,0.45083425655837744,0.46148006104479217,0.5319879024148583,0.481507908428886,1.0,0.021784019471793478,0.5843717878841622,0.00838167752781323,0.4871813808775894,0.5344409667702843,0.48229776289538856,0.0051276437838106105,0.04143826259534614,0.47428603326133545,0.4963002697888572
-0.0786721953488702,-0.03469758141904109,-0.01323211073619296,-0.09038763907338371,-0.0930371279273749,-0.06559523705370311,-0.05143443569107897,-0.06147244725865488,-0.07414757159025723,-0.07593855968055833,-0.07561675938431184,-0.05462414435608743,-0.07149584743398513,0.0232550897997629,-0.11433330627085907,-0.134006347862406,-0.06933516043236312,0.015771292103056996,-0.07692556913025377,-0.058766457371764405,0.030167637821937404,-0.02009321816403321,-0.06636677933306878,-0.06793526791230217,0.013856327820365782,0.010174229175367673,0.021784019471793478,1.0,0.010757384246348258,0.6176802686690395,-0.035513633331103314,-0.00613507348056747,-0.03586320881265092,0.4411807636449705,0.6477164239267849,-0.04466794580210249,-0.052591834719920766
0.783330570269582,0.6870504749400359,0.5005514347495805,0.713038145268855,0.13238737995871497,0.5687512574840438,0.3043406860434381,0.2696758751344747,0.2509744069521613,0.3540053641645507,0.19961343009816157,0.4038207656776143,0.17159150467586845,0.8747899340788284,0.12239821504070758,0.16897724070399686,0.5215968332026371,0.7771003772132726,0.12665281554933114,0.26139259100764733,0.7430146103420674,0.5200384476920832,0.29607838249093743,0.34021075132263456,0.6264916355933037,0.7889250750515545,0.5843717878841622,0.010757384246348258,1.0,0.016636125560630967,0.2938040696292354,0.505251872073905,0.2697587221334954,0.005146899751831987,0.008244391455582142,0.2142189508239027,0.14160584200756257
-0.08923317372548978,-0.03318809952495043,-0.013179264456095437,-0.0750336409266152,-0.0772640836836466,-0.054372116332024836,-0.042605243040713565,-0.05983459461678841,-0.0713294307600553,-0.06265075990767452,-0.06386111254406718,-0.06401770582370657,-0.06191974284750339,0.025997156960397883,-0.09570368519638349,-0.10879827766694755,-0.07516346755388793,0.025323787957496277,-0.06337698984230672,-0.06585897005933393,0.02472738129961284,-0.025203158456455915,-0.06643690183443934,-0.07421294853306651,0.015362419423718592,0.018962243334549024,0.00838167752781323,0.6176802686690395,0.016636125560630967,1.0,-0.03621572705578252,-0.007901463211799211,-0.03612348052190017,0.5804415513499638,0.4419909199114153,-0.040238560920054456,-0.04497065072051396
0.2935850388438872,0.24215743793599923,0.24001179041856274,0.3905293142154394,0.4659036769481566,0.4962362957156498,0.7620559476810349,0.7940797425570417,0.7133411687977741,0.4976852153665451,0.6062147460109817,0.38953021254401327,0.4104422012334838,0.3550954162835481,0.4876593022381405,0.45378469571111424,0.2771217778114621,0.3193629109816401,0.45466967095222044,0.4017373868663754,0.4352735638666316,0.3978430675312879,0.5443824978762732,0.508921711332111,0.38417770108357663,0.2527750319061067,0.4871813808775894,-0.035513633331103314,0.2938040696292354,-0.03621572705578252,1.0,0.48219187134865193,0.8256957673498811,-0.02589837067781903,-0.045789060643751274,0.6809808020483612,0.4901427051546037
0.44400620962586307,0.4977038170734886,0.5699043668061292,0.48070759368366,0.3988110375701288,0.5205501351786436,0.506515768557388,0.45958858140493036,0.44731734395973766,0.47093553415000705,0.4525711611565024,0.7286861073361259,0.3644748994047803,0.5564745277669075,0.3956780633427741,0.39531038836558013,0.5911504479258436,0.6098278563164015,0.3790552969963503,0.6018107272273343,0.5634719367807219,0.4429977354115478,0.6260963940601895,0.7210525809018294,0.7886549288972069,0.5485155533431422,0.5344409667702843,-0.00613507348056747,0.505251872073905,-0.007901463211799211,0.48219187134865193,1.0,0.4722651660284708,-0.011477779767361711,-0.02120213575201116,0.46649785153826856,0.4071763957478878
0.2676153252092884,0.213076934617198,0.21173714101104976,0.37176877422675675,0.5148897618269486,0.4890435823744214,0.6706482623689564,0.7310347453956264,0.7829195205272329,0.507251732515319,0.689895876469626,0.3697773736515594,0.4391866081055263,0.33405946429787653,0.5399114350127195,0.47747629278628956,0.24894238621454476,0.2993427239582132,0.5143794973109234,0.39201172803164674,0.420607980880429,0.38983305242172883,0.5217568581776694,0.4972085126827993,0.3684601394113919,0.2280032631254155,0.48229776289538856,-0.03586320881265092,0.2697587221334954,-0.03612348052190017,0.8256957673498811,0.4722651660284708,1.0,-0.026906733436290905,-0.048206715935977765,0.8114107571331445,0.5539722581308751
-0.0783805168687275,-0.06715901937375438,-0.02571621510598563,-0.07093562663396898,-0.05394219838037346,-0.04450703321846194,-0.032959013495167194,-0.049221901084973416,-0.0638426585320891,-0.04499068390625409,-0.053692550448435926,-0.07203640268519586,-0.043610840558290474,0.0206392432884625,-0.07272544225922128,-0.08233495390856055,-0.10723279262361235,0.013144725208513407,-0.04571658541298621,-0.07843027673298368,0.016141219480687675,-0.025109356154453217,-0.07267335128237627,-0.08346695295143969,0.009472776717645421,0.002353267890666554,0.0051276437838106105,0.4411807636449705,0.005146899751831987,0.5804415513499638,-0.02589837067781903,-0.011477779767361711,-0.026906733436290905,1.0,0.3285689483908659,-0.03006501498220433,-0.03147688166682275
-0.06755694120828505,-0.033714538832278464,-0.01781467477883879,-0.07704148744415418,-0.11519124828097231,-0.07420926431270025,-0.06778324439311266,-0.07157321410159118,-0.08469249907847361,-0.08241004251611793,-0.09433687414291678,-0.05862752171747318,-0.08032687942403566,0.023393697947654474,-0.14060506746659576,-0.16355483037033497,-0.06485347471563899,0.014134721042928929,-0.09912768783074302,-0.06966262969758291,0.03719887060793581,-0.019405227437369065,-0.07854503558823624,-0.07671939299826205,0.004716550201789742,0.005857239544317262,0.04143826259534614,0.6477164239267849,0.008244391455582142,0.4419909199114153,-0.045789060643751274,-0.02120213575201116,-0.048206715935977765,0.3285689483908659,1.0,-0.06261297342505848,-0.07053770387003802
0.20974170737357645,0.17351217998715104,0.19800484050849643,0.32720640465028217,0.6344205059790251,0.48474366175911127,0.5950718907173569,0.6337729348975292,0.7167841222987823,0.5509475244424226,0.7825845475636944,0.3741785076851918,0.516259645554765,0.28228965649062926,0.6608818630858615,0.5571678337052577,0.23418607763559096,0.2563286577108186,0.6386937694921023,0.39963370984450974,0.3830508908838923,0.38270625036111305,0.5162015128486803,0.4990346216075428,0.34841773115261054,0.18674926262627603,0.47428603326133545,-0.04466794580210249,0.2142189508239027,-0.040238560920054456,0.6809808020483612,0.46649785153826856,0.8114107571331445,-0.03006501498220433,-0.06261297342505848,1.0,0.6925911502180293
0.131791997268053,0.10354499316153552,0.13876909689387834,0.2850766120332804,0.8111631826761997,0.5234083992419949,0.480438162801603,0.48399993169670097,0.5283742163156578,0.6880294252301189,0.6469976695454076,0.33207368841115154,0.6948199821091045,0.20222120372731134,0.708956909094171,0.7172758043249189,0.1734742948511773,0.17243984908266297,0.6899867399532563,0.3810983126662086,0.33632962910652436,0.4202619730567696,0.4741624602663478,0.4635663131277314,0.27182040366359805,0.1102643869644151,0.4963002697888572,-0.052591834719920766,0.14160584200756257,-0.04497065072051396,0.4901427051546037,0.4071763957478878,0.5539722581308751,-0.03147688166682275,-0.07053770387003802,0.6925911502180293,1.0
