index_press,index_release,middle_press,middle_release,thumb_click,thumb_down,thumb_in,thumb_out,thumb_up
0.8572165243797628,0.05964590614794018,0.0433163353005214,0.02177276112989171,0.004125365266716324,0.00229186959262018,0.0024637598120666932,0.003552397868561279,0.005615080501919441
0.06065131238871978,0.7491815518924818,0.01924070989604273,0.12986043305956005,0.012118775486761242,0.0034460972948136236,0.009591637470564586,0.008385503417379817,0.007523979093676411
0.04454457309074317,0.02903097017053556,0.8175440597729995,0.09268237038726972,0.0018821650601722466,0.0032510123766611534,0.002851765242685222,0.004391718473735242,0.0038213654251981976
0.01788775860098297,0.1277860326894502,0.1001257286547034,0.7152245970968111,0.013315807520859526,0.003943307806606469,0.008972453994742256,0.006000685792662019,0.006743627843182078
0.01582471089470481,0.04671332927571516,0.014150943396226415,0.0426049908703591,0.5943396226415094,0.0386488131466829,0.11016433353621424,0.06816798539257456,0.06938527084601338
0.007357686846521234,0.01006841357945011,0.008519426874919323,0.01265005808700142,0.032270556344391375,0.7910158771137215,0.06157222150509875,0.04182264102233123,0.03472311862656512
0.01008827238335435,0.02433795712484237,0.009457755359394703,0.016897856242118536,0.08209331651954603,0.06368221941992434,0.6807061790668348,0.040983606557377046,0.07175283732660782
0.010185070177617687,0.02049434852813315,0.011054527387902123,0.013662899018755434,0.05266426530865731,0.036392994659048564,0.044342317724506274,0.700782511489256,0.11042106570612346
0.018518518518518517,0.01951951951951952,0.01001001001001001,0.01514014014014014,0.053803803803803806,0.02877877877877878,0.07832832832832833,0.11011011011011011,0.6657907907907908
