feature,channel,category,importance_median,importance_mean,importance_norm_median,importance_norm_mean,rank,in_top_n,in_final_set,decision,replaced_by
ch07_fft-peakfreq,ch07,FFT,0.002645211472457331,0.0026987964712994685,0.16471706194674923,0.15756474585783437,132,0,0,DROP,
ch02_fft-peakfreq,ch02,FFT,0.002642103097230768,0.002694846362255104,0.16452350372273628,0.1573341253074131,133,0,0,DROP,
ch14_thresh3-events,ch14,Thresh,0.0026306908925815015,0.0031147100766152867,0.1638128668455962,0.18184717034494222,134,0,0,DROP,
ch12_fft-peakfreq,ch12,FFT,0.002590087331537713,0.0026255708288610417,0.16128448703575995,0.15328958844459972,135,0,0,DROP,
ch14_fft-peakfreq,ch14,FFT,0.00256548221225315,0.002608040691739201,0.15975232864328273,0.15226612052850086,136,0,0,DROP,
ch10_fft-peakfreq,ch10,FFT,0.00249526366942206,0.002601733637928545,0.15537982678861081,0.15189789367577003,137,0,0,DROP,
ch11_fft-peakfreq,ch11,FFT,0.002475637464852,0.0025656574051796522,0.15415770493271888,0.14979164279503934,138,0,0,DROP,
ch04_fft-lowfreq,ch04,FFT,0.0024711977888797376,0.0025814409982044782,0.1538812467403358,0.15071314163725577,139,0,0,DROP,
ch06_fft-lowfreq,ch06,FFT,0.0024706907692399124,0.0025605585508792976,0.1538496746765175,0.14949395466236787,140,0,0,DROP,
ch05_fft-lowfreq,ch05,FFT,0.0024535544340273914,0.0024744928701494954,0.1527825967441362,0.14446915295705692,141,0,0,DROP,
ch00_thresh3-events,ch00,Thresh,0.0024518667919085574,0.002993123989372814,0.15267750743300684,0.17474856874977107,142,0,0,DROP,
ch03_fft-lowfreq,ch03,FFT,0.0024514324655112657,0.002511357464791021,0.15265046197035378,0.1466214310364214,143,0,0,DROP,
ch13_fft-peakfreq,ch13,FFT,0.0024168818264911586,0.002479914352997651,0.15049899702812447,0.1447856772211971,144,0,0,DROP,
ch08_fft-peakfreq,ch08,FFT,0.0024035385940582043,0.0024864818171230333,0.14966811523809992,0.1451691076972819,145,0,0,DROP,
ch00_fft-peakfreq,ch00,FFT,0.002401475956633802,0.0024886351246495835,0.14953967500564722,0.14529482497784854,146,0,0,DROP,
ch09_fft-peakfreq,ch09,FFT,0.0023944831823272984,0.0024979704687452657,0.14910423562750405,0.14583985352504514,147,0,0,DROP,
ch01_fft-peakfreq,ch01,FFT,0.0023868138194779467,0.0024935460931125026,0.14862666514639042,0.1455815437082177,148,0,0,DROP,
ch07_fft-lowfreq,ch07,FFT,0.00229768673315765,0.0026073656640754027,0.14307673012175684,0.15222671016042588,149,0,0,DROP,
ch15_fft-lowfreq,ch15,FFT,0.0021911135452243723,0.002259797461878562,0.13644042804101594,0.13193451842614495,150,0,0,DROP,
ch02_fft-lowfreq,ch02,FFT,0.0021616272816639744,0.0024376416307364712,0.1346043212676908,0.14231765460050852,151,0,0,DROP,
ch08_fft-lowfreq,ch08,FFT,0.002110896347522477,0.0022452609769468956,0.13144531091687045,0.13108582991692166,152,0,0,DROP,
ch00_fft-lowfreq,ch00,FFT,0.002079149210368622,0.002194061768858397,0.1294684197640638,0.12809664925940348,153,0,0,DROP,
ch01_fft-lowfreq,ch01,FFT,0.002057795785141284,0.0022849895744008956,0.12813874404529066,0.13340531803975653,154,0,0,DROP,
ch12_fft-lowfreq,ch12,FFT,0.0020535804957150985,0.0020992403383147578,0.12787625838137834,0.12256065765560131,155,0,0,DROP,
ch09_fft-lowfreq,ch09,FFT,0.002053418841451795,0.0021172460128317506,0.12786619218607417,0.12361188903204624,156,0,0,DROP,
ch14_fft-lowfreq,ch14,FFT,0.0020362720164475694,0.002116819275518183,0.12679846105538037,0.12358697468334476,157,0,0,DROP,
ch10_fft-lowfreq,ch10,FFT,0.002030116999764781,0.002135357210715549,0.12641518876324856,0.12466928121485416,158,0,0,DROP,
ch13_fft-lowfreq,ch13,FFT,0.0020210287530371537,0.002084862549203023,0.12584926452059006,0.12172123433802999,159,0,0,DROP,
ch11_fft-lowfreq,ch11,FFT,0.00201111051184373,0.0021618249740852653,0.12523165660301125,0.12621455758271846,160,0,0,DROP,
ch05_maxabs,ch05,Max,0.01605912248066015,0.016588301362691637,1.0,0.9684804008829778,1,1,1,KEEP,
ch04_rms,ch04,RMS,0.01525976303241746,0.01665943701659194,0.9502239646527791,0.972633537789532,3,1,1,KEEP,
ch06_rms,ch06,RMS,0.01185556038002045,0.012675682820906144,0.7382445955124877,0.7400486711355909,7,1,1,KEEP,
ch03_rms,ch03,RMS,0.01179751929806351,0.013700979915435453,0.7346303829658908,0.799908937682664,8,1,1,KEEP,
ch10_rms,ch10,RMS,0.01090487805787894,0.011640498253119217,0.6790456994777629,0.6796111408979874,11,1,1,KEEP,
ch05_fft-maxpower,ch05,FFT,0.01059651706560058,0.012052613071341952,0.6598440903830123,0.7036717795152622,13,1,1,KEEP,
ch14_rms,ch14,RMS,0.009924063449781036,0.010661504260979043,0.617970468917744,0.6224542040158075,20,1,1,KEEP,
ch15_rms,ch15,RMS,0.009810170307970701,0.010364188218557177,0.6108783540187204,0.6050959010975064,21,1,1,KEEP,
ch07_rms,ch07,RMS,0.009522595149695168,0.010322115866342902,0.5929710767922183,0.602639576748938,23,1,1,KEEP,
ch13_rms,ch13,RMS,0.009323945871869334,0.009999872796854641,0.5806012055202938,0.5838259507907276,25,1,1,KEEP,
ch12_rms,ch12,RMS,0.009234906576420857,0.010036970218404391,0.5750567372247374,0.5859918220821084,28,1,1,KEEP,
ch08_rms,ch08,RMS,0.009066689256719614,0.00969758296705329,0.5645818610349689,0.5661772615640354,30,1,1,KEEP,
ch02_rms,ch02,RMS,0.00898591095767905,0.010087476820955097,0.5595518041848612,0.5889405661165975,31,1,1,KEEP,
ch09_maxabs,ch09,Max,0.008563340337287761,0.008885839233667646,0.5332383726197064,0.5187849530247353,35,1,1,KEEP,
ch04_thresh2-events,ch04,Thresh,0.008479129267583426,0.010569781315213888,0.5279945574731597,0.6170991122952898,37,1,1,KEEP,
ch05_thresh2-events,ch05,Thresh,0.0083846663459987,0.009782274241009255,0.522112360503899,0.5711218208144863,39,1,1,KEEP,
ch11_fft-maxpower,ch11,FFT,0.008379164102495732,0.009048605217190085,0.5217697363343907,0.5282877744122499,40,1,1,KEEP,
ch09_fft-maxpower,ch09,FFT,0.007681764301343107,0.008512281777547566,0.478342718326869,0.49697542190121247,48,1,1,KEEP,
ch11_maxabs,ch11,Max,0.007643216220704243,0.008436462983534135,0.4759423330825764,0.4925488676437802,49,1,1,KEEP,
ch00_rms,ch00,RMS,0.0075762689452268245,0.008059996955769168,0.4717735327288807,0.4705695243995919,51,1,1,KEEP,
ch01_maxabs,ch01,Max,0.007384527128015287,0.007957553656917294,0.4598337883597565,0.46458854268418975,55,1,1,KEEP,
ch15_fft-maxpower,ch15,FFT,0.007340524115817881,0.00788413542276189,0.4570937250561483,0.4603021411236982,57,1,1,KEEP,
ch06_thresh2-events,ch06,Thresh,0.006695300699554265,0.008317896725724498,0.41691572547736355,0.48562657377028384,63,1,1,KEEP,
ch01_fft-maxpower,ch01,FFT,0.006237769402834973,0.006722636079356949,0.3884252959865684,0.39248993268045784,66,1,1,KEEP,
ch03_thresh2-events,ch03,Thresh,0.0052389361912317,0.007920181221995854,0.32622804873310496,0.46240661519424836,68,1,1,KEEP,
ch06_fft-highfreq,ch06,FFT,0.004781944550783852,0.005093118521447483,0.29777122358601493,0.2973532587543738,69,1,1,KEEP,
ch05_fft-highfreq,ch05,FFT,0.004759279921509112,0.005212705832152215,0.2963598993183263,0.30433516510388825,70,1,1,KEEP,
ch05_thresh3-events,ch05,Thresh,0.004645434318243665,0.005324990888059067,0.28927074463988417,0.3108907414453221,71,1,1,KEEP,
ch04_fft-highfreq,ch04,FFT,0.004576973871674281,0.0048012575570898115,0.28500771926898794,0.2803134415010571,72,1,1,KEEP,
ch04_thresh3-events,ch04,Thresh,0.00455734784822394,0.005872996490132485,0.28378560869140335,0.34288513759102024,73,1,1,KEEP,
ch02_thresh2-events,ch02,Thresh,0.004485641804435224,0.005678002790885072,0.27932048029630757,0.3315007545919555,74,1,1,KEEP,
ch07_thresh2-events,ch07,Thresh,0.004468852104745817,0.005412237001906541,0.27827498732434564,0.3159844607760139,75,1,1,KEEP,
ch12_thresh2-events,ch12,Thresh,0.004307342106254363,0.005142011684536516,0.2682177753760615,0.3002078048078595,76,1,1,KEEP,
ch10_thresh2-events,ch10,Thresh,0.004305706775193048,0.004882644394573966,0.26811594346941253,0.28506507672095527,77,1,1,KEEP,
ch13_thresh2-events,ch13,Thresh,0.004231057302391069,0.004653252956020332,0.26346752803501505,0.27167243889070686,78,1,1,KEEP,
ch01_thresh2-events,ch01,Thresh,0.004171194528911812,0.004894984465481936,0.25973987893392947,0.28578553124843054,79,1,1,KEEP,
ch03_fft-highfreq,ch03,FFT,0.0041578109126529875,0.004375670534012324,0.25890648244698306,0.2554662505977325,80,1,1,KEEP,
